Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
MSFT,411.74,2026-06-10,2,Put,402.50,-2.24%,1.09,1.13,1.2,928,628,1.48,30.70%,35.60%,-0.189509,2026-06-08
NEE,84.01,2027-01-15,221,Put,72.50,-13.70%,2.62,2.63,2.93,1002,675,1.48,25.70%,30.05%,-0.218649,2026-06-08
INTC,110.27,2026-06-26,18,Call,125.00,-13.36%,3.55,3.53,3.85,3255,2199,1.48,83.82%,88.60%,0.29763,2026-06-08
GOOGL,363.31,2026-06-12,4,Call,375.00,-3.22%,1.64,1.7,1.78,8003,5420,1.48,32.10%,37.15%,0.216068,2026-06-08
NOW,114.19,2027-03-19,284,Put,115.00,+0.71%,23.6,24,24.5,515,351,1.47,63.28%,63.61%,-0.381975,2026-06-08
CRWV,102.37,2026-06-26,18,Call,104.00,-1.59%,7.05,7.35,7.7,577,392,1.47,88.93%,88.58%,0.51082,2026-06-08
TSLA,408.95,2026-07-02,24,Call,400.00,+2.19%,25.15,25.2,25.7,618,421,1.47,47.51%,48.64%,0.602166,2026-06-08
APLD,40.94,2026-06-12,4,Call,40.00,+2.30%,2.33,2.43,2.59,659,449,1.47,102.25%,114.99%,0.601605,2026-06-08
TSM,426.8,2026-06-12,4,Put,397.50,-6.87%,1.3,1.51,1.79,702,479,1.47,49.48%,58.84%,-0.116952,2026-06-08
PLTR,136.47,2026-06-12,4,Put,129.00,-5.47%,0.74,0.76,0.77,895,610,1.47,49.41%,57.84%,-0.167023,2026-06-08
WFC,80.96,2026-06-12,4,Put,80.00,-1.19%,0.85,0.85,0.9,907,616,1.47,33.66%,38.79%,-0.375403,2026-06-08
AI,10.6,2026-06-12,4,Call,10.50,+0.94%,0.44,0.45,0.47,1004,681,1.47,78.68%,91.01%,0.560136,2026-06-08
PLUG,3.19,2026-07-02,24,Call,3.00,+5.96%,0.38,0.39,0.47,1308,887,1.47,98.86%,100.46%,0.646723,2026-06-08
AVGO,396.6,2026-06-12,4,Call,400.00,-0.86%,7.55,7.95,8.2,2183,1487,1.47,46.91%,56.65%,0.456644,2026-06-08
QBTS,25.83,2026-06-12,4,Call,30.00,-16.14%,0.26,0.26,0.27,2813,1914,1.47,107.99%,130.60%,0.153034,2026-06-08
CSCO,124.15,2026-06-12,4,Call,130.00,-4.71%,0.51,0.53,0.6,3608,2460,1.47,38.97%,45.89%,0.176307,2026-06-08
CDE,16.73,2026-06-12,4,Call,17.00,-1.61%,0.35,0.5,0.55,543,371,1.46,71.57%,81.31%,0.443718,2026-06-08
CRM,182.55,2027-03-19,284,Put,170.00,-6.87%,20.8,21,21.95,668,456,1.46,44.62%,47.00%,-0.336584,2026-06-08
LASE,3.28,2026-06-12,4,Call,5.00,-52.44%,0.1,0.15,0.2,683,467,1.46,258.81%,412.10%,0.223407,2026-06-08
META,585.39,2026-06-12,4,Put,560.00,-4.34%,2.19,2.25,2.3,848,580,1.46,34.56%,43.46%,-0.157525,2026-06-08
IBM,280.82,2026-06-12,4,Call,300.00,-6.83%,1.06,1.12,1.16,1295,885,1.46,44.87%,55.98%,0.136538,2026-06-08
UBER,70.06,2026-06-18,10,Call,72.00,-2.77%,1,1.04,1.05,1397,960,1.46,36.20%,38.57%,0.35182,2026-06-08
NVDA,208.64,2026-06-15,7,Call,222.50,-6.64%,0.61,0.63,0.65,1747,1194,1.46,39.98%,38.10%,0.119097,2026-06-08
MU,949.28,2026-06-12,4,Put,770.00,-18.89%,3.15,3.55,3.55,2407,1648,1.46,101.26%,132.24%,-0.056616,2026-06-08
MU,949.28,2026-06-18,10,Put,795.00,-16.25%,13.35,14.56,14.35,615,423,1.45,101.26%,110.51%,-0.143203,2026-06-08
TSLA,408.95,2026-06-26,18,Call,525.00,-28.38%,0.76,0.78,0.8,635,439,1.45,47.51%,60.37%,0.037309,2026-06-08
CBRS,237.83,2026-06-12,4,Put,180.00,-24.32%,0.15,0.42,0.7,649,448,1.45,117.20%,146.13%,-0.028713,2026-06-08
PL,32.74,2026-06-12,4,Call,36.00,-9.96%,0.6,0.75,0.8,704,484,1.45,110.23%,132.42%,0.270052,2026-06-08
TGT,123.97,2026-06-12,4,Call,130.00,-4.86%,0.31,0.35,0.36,943,651,1.45,32.90%,39.80%,0.131469,2026-06-08
MU,949.28,2026-06-18,10,Call,960.00,-1.13%,59.4,59.93,61.25,1197,826,1.45,101.26%,103.45%,0.510256,2026-06-08
INTC,110.27,2026-06-26,18,Call,110.00,+0.24%,8.35,8.65,8.75,1519,1051,1.45,83.82%,85.56%,0.546112,2026-06-08
LYFT,14.02,2026-06-12,4,Put,14.00,-0.14%,0.28,0.36,0.33,1640,1132,1.45,52.44%,54.25%,-0.476388,2026-06-08
HIMS,27.17,2026-06-12,4,Call,27.50,-1.21%,0.88,0.9,0.94,2080,1436,1.45,85.89%,93.08%,0.471653,2026-06-08
MRVL,288.85,2026-06-12,4,Put,300.00,+3.86%,21.3,21.8,22.2,2434,1683,1.45,106.04%,127.06%,-0.585531,2026-06-08
TSLA,408.95,2026-06-12,4,Put,430.00,+5.15%,23.55,24.56,23.95,3010,2070,1.45,47.51%,57.13%,-0.790108,2026-06-08
INTC,110.27,2026-07-17,39,Call,135.00,-22.43%,4.85,4.96,5.1,3841,2641,1.45,83.82%,87.41%,0.289922,2026-06-08
NVDA,208.64,2026-06-12,4,Put,207.50,-0.55%,3.1,3.15,3.2,7027,4838,1.45,39.98%,42.88%,-0.439688,2026-06-08
QBTS,25.83,2026-09-18,102,Call,26.00,-0.66%,5.7,5.9,6.1,576,400,1.44,107.99%,109.12%,0.615956,2026-06-08
FCX,63.91,2026-06-12,4,Call,64.00,-0.14%,1.64,1.73,1.8,582,405,1.44,57.74%,65.75%,0.507232,2026-06-08
CZR,29.32,2026-06-26,18,Call,29.00,+1.09%,0,0.25,1.12,648,450,1.44,8.74%,13.27%,0.672929,2026-06-08
FCEL,15.5,2026-06-12,4,Call,19.00,-22.58%,0.15,0.27,0.35,711,495,1.44,138.72%,184.73%,0.169998,2026-06-08
TSLA,408.95,2026-07-10,32,Call,405.00,+0.97%,24.95,25.93,25.7,792,550,1.44,47.51%,47.11%,0.56463,2026-06-08
DAL,78.21,2026-06-12,4,Call,81.00,-3.57%,0.43,0.54,0.55,949,659,1.44,44.65%,44.52%,0.234962,2026-06-08
MU,949.28,2026-06-18,10,Put,510.00,-46.28%,0.5,0.84,0.81,1077,746,1.44,101.26%,162.49%,-0.007191,2026-06-08
NBIS,218,2026-06-12,4,Call,230.00,-5.50%,7.55,7.65,7.8,1301,903,1.44,114.21%,136.52%,0.381801,2026-06-08
MU,949.28,2026-06-12,4,Put,560.00,-41.01%,0.23,0.28,0.32,1366,946,1.44,101.26%,199.21%,-0.004192,2026-06-08
BABA,120.07,2026-06-12,4,Call,124.00,-3.27%,0.66,0.7,0.72,1431,997,1.44,39.70%,41.06%,0.233662,2026-06-08
KHC,23.35,2026-06-18,10,Call,23.50,-0.64%,0.39,0.41,0.46,1885,1305,1.44,29.44%,32.63%,0.457998,2026-06-08
TSLA,408.95,2026-06-15,7,Put,385.00,-5.86%,3.2,3.28,3.35,538,375,1.43,47.51%,52.76%,-0.19186,2026-06-08
MRVL,288.85,2026-06-26,18,Call,290.00,-0.40%,27.5,28.4,29.05,565,395,1.43,106.04%,111.92%,0.545878,2026-06-08
GEO,26.68,2026-06-18,10,Call,26.00,+2.55%,1.2,1.23,1.4,634,442,1.43,49.49%,53.01%,0.631858,2026-06-08
MU,949.28,2026-06-12,4,Put,915.00,-3.61%,28.8,30,29.8,757,530,1.43,101.26%,114.35%,-0.355714,2026-06-08
NVDA,208.64,2026-06-15,7,Call,207.50,+0.55%,5,5.05,5.15,817,572,1.43,39.98%,38.33%,0.556787,2026-06-08
WMT,119.83,2026-06-12,4,Put,119.00,-0.69%,1.04,1.05,1.12,952,667,1.43,26.25%,29.51%,-0.401716,2026-06-08
DELL,400.77,2026-06-18,10,Call,500.00,-24.76%,1.06,1.4,1.74,1243,872,1.43,74.92%,82.85%,0.061929,2026-06-08
AMD,490.33,2026-06-12,4,Call,560.00,-14.21%,1.7,1.81,1.87,1301,911,1.43,71.31%,89.99%,0.087073,2026-06-08
RIOT,25.69,2026-06-12,4,Call,28.00,-8.99%,0.27,0.31,0.32,1495,1044,1.43,87.23%,96.05%,0.211211,2026-06-08
AMD,490.33,2026-06-12,4,Call,540.00,-10.13%,3.55,3.6,3.65,2160,1511,1.43,71.31%,87.74%,0.158554,2026-06-08
BMNR,16.85,2026-06-12,4,Call,17.50,-3.86%,0.34,0.35,0.35,4396,3072,1.43,80.72%,85.64%,0.354453,2026-06-08
NBIS,218,2026-06-12,4,Call,250.00,-14.68%,3,3.1,3.1,4402,3093,1.42,114.21%,137.05%,0.189349,2026-06-08
NVDA,208.64,2026-06-12,4,Put,192.50,-7.74%,0.31,0.31,0.32,5392,3788,1.42,39.98%,51.45%,-0.063167,2026-06-08
GLW,187.54,2026-06-26,18,Put,150.00,-20.02%,1.58,1.81,1.98,599,421,1.42,80.31%,84.67%,-0.098636,2026-06-08
WULF,25.86,2026-06-12,4,Call,25.50,+1.39%,1.27,1.29,1.4,765,540,1.42,92.00%,108.38%,0.567748,2026-06-08
QBTS,25.83,2026-06-12,4,Call,31.00,-20.02%,0.14,0.17,0.25,1059,747,1.42,107.99%,136.66%,0.11486,2026-06-08
OKLO,58.94,2026-06-12,4,Put,58.00,-1.59%,2.1,2.2,2.26,1100,774,1.42,97.47%,107.89%,-0.420047,2026-06-08
NVDA,208.64,2026-06-15,7,Put,210.00,+0.65%,4.9,4.97,5.05,1222,860,1.42,39.98%,37.46%,-0.535552,2026-06-08
DNUT,3.7,2027-01-15,221,Put,2.50,-32.43%,0.2,0.25,0.4,2413,1699,1.42,65.39%,81.34%,-0.17138,2026-06-08
AMD,490.33,2026-06-12,4,Call,522.50,-6.56%,6.5,6.71,6.8,526,374,1.41,71.31%,86.97%,0.258426,2026-06-08
VRT,300.57,2026-06-12,4,Call,320.00,-6.46%,2.85,3.4,3.8,546,387,1.41,68.00%,78.79%,0.237719,2026-06-08
IONQ,62.8,2026-06-12,4,Put,62.00,-1.27%,2.66,2.75,2.9,669,473,1.41,104.31%,121.91%,-0.433741,2026-06-08
MU,949.28,2026-06-12,4,Put,525.00,-44.69%,0.1,0.16,0.47,861,612,1.41,101.26%,222.41%,-0.00389,2026-06-08
TSM,426.8,2026-06-12,4,Call,427.50,-0.16%,8.9,9.3,9.7,986,698,1.41,49.48%,53.72%,0.501824,2026-06-08
HOOD,85.04,2026-06-12,4,Put,84.00,-1.22%,2.3,2.21,2.4,1539,1095,1.41,68.56%,80.87%,-0.424019,2026-06-08
HIMS,27.17,2026-06-12,4,Call,27.00,+0.63%,1.12,1.12,1.15,3306,2350,1.41,85.89%,92.19%,0.546737,2026-06-08
TSLA,408.95,2026-06-12,4,Call,440.00,-7.59%,1.56,1.57,1.61,7741,5508,1.41,47.51%,59.56%,0.127906,2026-06-08
NFLX,82.64,2026-06-12,4,Call,84.00,-1.65%,0.68,0.7,0.71,17076,12215,1.4,40.80%,35.87%,0.342585,2026-06-08
ZETA,21.76,2026-06-12,4,Call,23.00,-5.70%,0.2,0.34,0.39,507,362,1.4,70.29%,80.99%,0.272037,2026-06-08
FITB,51.96,2026-07-17,39,Call,55.00,-5.85%,0.75,0.8,0.95,518,369,1.4,32.01%,28.79%,0.290423,2026-06-08
AAPL,301.54,2026-07-02,24,Call,265.00,+12.12%,37.7,38.25,39.35,535,382,1.4,24.39%,40.40%,0.906317,2026-06-08
CIFR,24.29,2026-06-12,4,Call,25.50,-4.98%,0.7,0.72,0.78,793,565,1.4,107.72%,120.30%,0.374494,2026-06-08
TDOC,7.08,2026-10-16,130,Call,9.00,-27.12%,0.55,0.69,0.78,971,694,1.4,63.83%,73.71%,0.383699,2026-06-08
BABA,120.07,2026-06-12,4,Put,118.00,-1.72%,1.58,1.64,1.69,1205,860,1.4,39.70%,51.10%,-0.362012,2026-06-08
PRGO,11.61,2026-07-17,39,Call,10.00,+13.87%,1.4,1.89,2.3,1408,1004,1.4,58.16%,61.55%,0.794135,2026-06-08
TDOC,7.08,2026-10-16,130,Call,8.00,-12.99%,0.78,0.92,0.97,1915,1364,1.4,63.83%,70.16%,0.479601,2026-06-08
BABA,120.07,2026-06-12,4,Put,115.00,-4.22%,0.67,0.72,0.74,1938,1386,1.4,39.70%,49.95%,-0.196982,2026-06-08
TSLA,408.95,2026-06-10,2,Call,460.00,-12.48%,0.1,0.1,0.11,2173,1552,1.4,47.51%,71.36%,0.014034,2026-06-08
CRM,182.55,2026-06-12,4,Call,200.00,-9.56%,0.29,0.34,0.33,2595,1850,1.4,44.62%,56.78%,0.066632,2026-06-08
TSLA,408.95,2026-06-12,4,Put,385.00,-5.86%,2.09,2.15,2.14,2851,2040,1.4,47.51%,59.07%,-0.155587,2026-06-08
DUOL,117.96,2026-07-17,39,Call,120.00,-1.73%,9.1,9.4,10.3,595,429,1.39,68.51%,67.72%,0.520397,2026-06-08
INTC,110.27,2026-06-12,4,Put,94.00,-14.75%,0.4,0.45,0.43,734,529,1.39,83.82%,108.44%,-0.071341,2026-06-08
ZVRA,12.09,2026-06-18,10,Call,13.00,-7.53%,0.1,0.2,0.25,870,628,1.39,58.26%,60.54%,0.253271,2026-06-08
ACHR,5.73,2026-06-26,18,Call,6.50,-13.44%,0.14,0.15,0.16,892,641,1.39,80.60%,78.92%,0.267087,2026-06-08
C,133.28,2026-07-02,24,Put,137.00,+2.79%,6.35,6.55,6.6,893,644,1.39,35.79%,32.32%,-0.610231,2026-06-08
MU,949.28,2026-06-12,4,Put,830.00,-12.57%,8.15,8.71,8.65,1087,780,1.39,101.26%,121.54%,-0.130957,2026-06-08
M,22.26,2026-06-12,4,Call,23.00,-3.32%,0.13,0.13,0.3,1117,803,1.39,44.70%,52.94%,0.286975,2026-06-08
CLSK,16.52,2026-06-12,4,Call,17.50,-5.93%,0.4,0.42,0.49,1190,857,1.39,100.14%,118.91%,0.345468,2026-06-08
PDD,82.62,2026-06-12,4,Call,87.00,-5.30%,0.24,0.24,0.31,1253,904,1.39,37.07%,44.72%,0.14194,2026-06-08
MU,949.28,2026-07-17,39,Put,820.00,-13.62%,60.9,62.75,62.65,1285,925,1.39,101.26%,101.44%,-0.268489,2026-06-08
CRVS,11.15,2028-01-21,592,Call,15.00,-34.53%,5.3,5.6,5.6,1339,964,1.39,78.80%,116.76%,0.721087,2026-06-08
SRAD,15.26,2026-08-21,74,Call,20.00,-31.06%,0.6,0.75,0.85,1643,1182,1.39,66.73%,74.90%,0.270522,2026-06-08
WMT,119.83,2026-06-18,10,Call,123.00,-2.65%,1.03,1.07,1.08,1821,1310,1.39,26.25%,28.32%,0.302407,2026-06-08
SAIL,17.69,2026-06-18,10,Put,15.00,-15.21%,0.45,0.49,0.6,1919,1382,1.39,93.35%,140.26%,-0.203139,2026-06-08
NU,11.6,2026-06-12,4,Call,12.00,-3.45%,0.09,0.1,0.11,2582,1852,1.39,44.19%,50.62%,0.272319,2026-06-08
NVDA,208.64,2026-06-15,7,Call,220.00,-5.44%,0.91,0.94,0.96,3231,2321,1.39,39.98%,37.80%,0.165182,2026-06-08
SOFI,16.5,2026-06-12,4,Call,17.00,-3.03%,0.24,0.25,0.25,21771,15697,1.39,58.77%,64.25%,0.342958,2026-06-08
TEM,48.59,2026-06-18,10,Call,50.00,-2.90%,1.89,1.94,2,3755,2715,1.38,74.59%,79.00%,0.44203,2026-06-08
AMZN,245.22,2026-06-26,18,Call,265.00,-8.07%,1.42,1.48,1.49,5036,3662,1.38,32.29%,32.99%,0.159177,2026-06-08
DUOT,12.23,2026-07-17,39,Call,20.00,-63.53%,0.15,0.25,0.45,620,448,1.38,114.23%,118.93%,0.144436,2026-06-08
CRWV,102.37,2026-06-12,4,Put,86.00,-15.99%,0.52,0.56,0.59,704,511,1.38,88.93%,127.23%,-0.084159,2026-06-08
ARM,346.39,2026-06-12,4,Call,400.00,-15.48%,2.9,3.1,3.4,779,563,1.38,94.90%,122.50%,0.145722,2026-06-08
META,585.39,2026-06-12,4,Put,585.00,-0.07%,9.25,9.42,9.6,1121,812,1.38,34.56%,39.74%,-0.482537,2026-06-08
F,15,2026-07-17,39,Call,12.00,+20.00%,3.05,3.15,3.25,1153,838,1.38,41.81%,59.29%,0.892372,2026-06-08
TSLA,408.95,2026-06-26,18,Call,445.00,-8.82%,6.05,6.15,6.15,1165,843,1.38,47.51%,49.44%,0.242492,2026-06-08
SPOT,503.13,2026-06-18,10,Call,550.00,-9.32%,3,3.2,3.6,1189,862,1.38,46.79%,50.50%,0.155751,2026-06-08
HYLN,7.22,2027-01-15,221,Call,10.00,-38.50%,2,2.4,2.5,1337,972,1.38,163.63%,134.83%,0.593255,2026-06-08
MSFT,411.74,2026-06-12,4,Put,410.00,-0.42%,4.95,5.1,5.3,3245,2343,1.38,30.70%,35.00%,-0.44402,2026-06-08
SMCI,43.99,2026-06-12,4,Put,44.50,+1.16%,1.97,1.97,2.15,521,380,1.37,84.37%,97.58%,-0.523403,2026-06-08
BTI,59.69,2026-07-17,39,Call,60.00,-0.52%,1.8,1.9,1.9,563,412,1.37,27.49%,26.31%,0.484618,2026-06-08
LRCX,324.45,2028-01-21,592,Call,230.00,+29.11%,152,153.57,156,728,532,1.37,68.85%,69.45%,0.810722,2026-06-08
MSFT,411.74,2026-06-26,18,Call,415.00,-0.79%,9.95,9.85,10.45,739,539,1.37,30.70%,31.44%,0.476411,2026-06-08
BE,253.57,2026-06-12,4,Call,280.00,-10.42%,4.75,4.95,5.1,856,627,1.37,109.55%,129.68%,0.254741,2026-06-08
HOOD,85.04,2026-06-18,10,Call,87.00,-2.30%,3.2,3.15,3.35,961,701,1.37,68.56%,73.05%,0.452322,2026-06-08
RIVN,16.84,2026-09-18,102,Put,18.00,+6.89%,2.9,2.96,3.2,1004,732,1.37,67.49%,69.16%,-0.492646,2026-06-08
MRVL,288.85,2026-06-12,4,Put,225.00,-22.10%,0.67,0.71,0.79,1092,795,1.37,106.04%,142.34%,-0.039766,2026-06-08
XOM,151.75,2026-06-12,4,Call,157.50,-3.79%,0.57,0.59,0.64,1209,883,1.37,32.00%,38.55%,0.184324,2026-06-08
APLD,40.94,2026-06-12,4,Put,37.00,-9.62%,0.51,0.51,0.59,1232,902,1.37,102.25%,117.65%,-0.187492,2026-06-08
MU,949.28,2026-06-12,4,Call,"1,060.00",-11.66%,10.85,11.28,11.35,1274,927,1.37,101.26%,112.35%,0.190515,2026-06-08
COIN,162.11,2026-06-26,18,Call,230.00,-41.88%,0.37,0.46,0.49,1620,1183,1.37,71.11%,83.88%,0.037934,2026-06-08
TSLA,408.95,2026-06-10,2,Call,445.00,-8.82%,0.22,0.22,0.24,1906,1392,1.37,47.51%,60.89%,0.032362,2026-06-08
GOOG,361.17,2026-06-12,4,Put,350.00,-3.09%,1.55,1.62,1.68,2789,2030,1.37,31.36%,37.16%,-0.201683,2026-06-08
HYLN,7.22,2026-06-18,10,Call,10.00,-38.50%,0.25,0.35,0.3,7141,5205,1.37,163.63%,209.79%,0.223135,2026-06-08
AAPL,301.54,2026-06-12,4,Call,307.50,-1.98%,1.82,1.88,1.91,7893,5776,1.37,24.39%,32.65%,0.292794,2026-06-08
BBAI,4.31,2026-06-12,4,Call,4.50,-4.41%,0.1,0.1,0.11,11228,8191,1.37,90.09%,100.10%,0.361086,2026-06-08
NVDA,208.64,2026-06-12,4,Call,230.00,-10.24%,0.1,0.1,0.11,23429,17076,1.37,39.98%,47.49%,0.026958,2026-06-08
SNDK,1642,2026-06-12,4,Put,"1,655.00",+0.79%,84.4,86.25,89.1,503,370,1.36,103.89%,116.86%,-0.500283,2026-06-08
RCAT,12.46,2026-06-12,4,Put,12.00,-3.69%,0.33,0.38,0.39,622,459,1.36,105.87%,110.11%,-0.349382,2026-06-08
PYPL,41.26,2026-06-12,4,Put,40.00,-3.05%,0.17,0.19,0.2,698,515,1.36,35.35%,36.85%,-0.203459,2026-06-08
SLS,7.98,2026-06-12,4,Call,9.00,-12.78%,0.15,0.16,0.25,891,657,1.36,169.42%,161.09%,0.265429,2026-06-08
CCL,27.01,2026-06-12,4,Put,25.50,-5.59%,0.14,0.14,0.18,1157,850,1.36,56.07%,60.00%,-0.1711,2026-06-08
RKLB,113.65,2026-06-12,4,Call,145.00,-27.58%,0.05,0.19,0.34,1639,1208,1.36,103.79%,123.78%,0.034985,2026-06-08
TE,9.13,2026-06-12,4,Put,9.00,-1.42%,0.5,0.5,0.55,1658,1217,1.36,143.58%,155.84%,-0.431914,2026-06-08
ABAT,3.8,2026-07-17,39,Call,4.00,-5.26%,0.5,0.55,0.6,1695,1246,1.36,127.50%,126.60%,0.536864,2026-06-08
PDD,82.62,2026-06-12,4,Call,85.00,-2.88%,0.56,0.58,0.59,2065,1518,1.36,37.07%,41.66%,0.267486,2026-06-08
AEVA,23.09,2026-06-18,10,Call,25.00,-8.27%,1.1,1.3,1.45,2107,1544,1.36,124.99%,131.61%,0.400745,2026-06-08
MU,949.28,2026-06-18,10,Call,970.00,-2.18%,54.75,55.98,56.65,658,489,1.35,101.26%,102.93%,0.485698,2026-06-08
SMCI,43.99,2026-06-12,4,Put,41.00,-6.80%,0.62,0.72,0.72,718,532,1.35,84.37%,100.64%,-0.234464,2026-06-08
APP,563.69,2026-07-02,24,Call,910.00,-61.44%,0.3,0.8,2.2,747,553,1.35,69.11%,90.89%,0.026933,2026-06-08
CMG,29.27,2026-06-18,10,Put,28.50,-2.63%,0.4,0.4,0.48,773,571,1.35,39.83%,40.58%,-0.328834,2026-06-08
LYB,64.43,2027-01-15,221,Put,60.00,-6.88%,6.7,7.45,7.7,1002,741,1.35,45.01%,48.65%,-0.348187,2026-06-08
MU,949.28,2026-06-12,4,Call,"1,250.00",-31.68%,0.53,0.54,0.62,1025,760,1.35,101.26%,116.98%,0.014541,2026-06-08
CRM,182.55,2026-06-12,4,Put,180.00,-1.40%,2.78,2.95,2.97,1384,1023,1.35,44.62%,53.40%,-0.388152,2026-06-08
MU,949.28,2026-06-12,4,Put,825.00,-13.09%,7.5,7.91,8.2,1394,1032,1.35,101.26%,122.64%,-0.123016,2026-06-08
NKE,43.23,2026-06-12,4,Call,45.00,-4.09%,0.18,0.18,0.19,1994,1474,1.35,50.84%,41.58%,0.183859,2026-06-08
TSLA,408.95,2026-06-12,4,Call,445.00,-8.82%,1.14,1.16,1.18,5698,4235,1.35,47.51%,60.51%,0.097523,2026-06-08
MRVL,288.85,2026-06-12,4,Call,400.00,-38.48%,0.36,0.37,0.42,7137,5280,1.35,106.04%,150.97%,0.02395,2026-06-08
NVDA,208.64,2026-06-10,2,Put,195.00,-6.54%,0.13,0.13,0.14,4083,3050,1.34,39.98%,52.99%,-0.040229,2026-06-08
OPEN,4.31,2026-06-12,4,Call,4.50,-4.41%,0.09,0.1,0.1,6617,4954,1.34,94.33%,94.15%,0.350324,2026-06-08
CEG,250.67,2026-06-12,4,Call,280.00,-11.70%,0,0.2,0.35,608,453,1.34,49.54%,55.73%,0.03132,2026-06-08
NBIS,218,2026-06-12,4,Put,185.00,-15.14%,2.22,2.34,2.44,689,514,1.34,114.21%,148.70%,-0.128252,2026-06-08
NVTS,24.48,2026-06-12,4,Put,20.00,-18.30%,0.2,0.21,0.26,723,538,1.34,133.30%,165.79%,-0.105004,2026-06-08
AMD,490.33,2026-06-18,10,Put,415.00,-15.36%,3,3,3.55,746,555,1.34,71.31%,82.65%,-0.097758,2026-06-08
TSLA,408.95,2026-06-26,18,Call,410.00,-0.26%,17.05,17.25,17.35,1249,931,1.34,47.51%,47.92%,0.518315,2026-06-08
AMD,490.33,2026-06-12,4,Call,525.00,-7.07%,6,6.15,6.2,1368,1019,1.34,71.31%,87.00%,0.24185,2026-06-08
NVDA,208.64,2026-06-15,7,Put,205.00,-1.74%,2.68,2.72,2.78,1588,1181,1.34,39.98%,38.15%,-0.355425,2026-06-08
LASE,3.28,2026-06-12,4,Call,4.50,-37.20%,0.1,0.2,0.25,1707,1275,1.34,258.81%,372.56%,0.269303,2026-06-08
ARM,346.39,2026-06-12,4,Put,350.00,+1.04%,17.5,18.63,20,2158,1613,1.34,94.90%,116.65%,-0.508485,2026-06-08
AMD,490.33,2026-06-12,4,Call,520.00,-6.05%,6.95,7.21,7.4,2540,1901,1.34,71.31%,86.56%,0.274672,2026-06-08
BA,215.92,2026-06-12,4,Call,220.00,-1.89%,1.77,1.82,1.9,2876,2142,1.34,33.52%,38.51%,0.32823,2026-06-08
NVDA,208.64,2026-06-15,7,Call,225.00,-7.84%,0.42,0.44,0.44,2960,2203,1.34,39.98%,38.71%,0.085543,2026-06-08
AVGO,396.6,2026-06-10,2,Call,430.00,-8.42%,0.21,0.23,0.31,503,379,1.33,46.91%,60.38%,0.037284,2026-06-08
TSM,426.8,2026-06-12,4,Put,402.50,-5.69%,1.88,2.19,2.3,525,394,1.33,49.48%,56.81%,-0.153777,2026-06-08
CRDO,222.27,2026-06-12,4,Call,220.00,+1.02%,10.9,12.58,13.2,586,442,1.33,107.06%,117.38%,0.558919,2026-06-08
GOOG,361.17,2026-06-12,4,Put,352.50,-2.40%,2.08,2.12,2.26,631,474,1.33,31.36%,36.78%,-0.254968,2026-06-08
NVDA,208.64,2026-06-17,9,Put,200.00,-4.14%,2.02,2.1,2.09,723,542,1.33,39.98%,41.76%,-0.245195,2026-06-08
VZ,45.44,2026-09-18,102,Put,44.00,-3.17%,1.84,1.92,1.95,992,744,1.33,26.13%,26.01%,-0.39266,2026-06-08
MU,949.28,2026-06-12,4,Put,575.00,-39.43%,0.25,0.34,0.42,1295,971,1.33,101.26%,194.41%,-0.005138,2026-06-08
FRMI,5.7,2026-06-12,4,Call,6.00,-5.26%,0.15,0.2,0.25,1528,1150,1.33,126.14%,134.23%,0.38514,2026-06-08
SMCI,43.99,2026-06-12,4,Call,48.00,-9.12%,0.52,0.55,0.58,1594,1202,1.33,84.37%,100.13%,0.218837,2026-06-08
SNAP,5.65,2026-06-12,4,Call,5.50,+2.65%,0.23,0.23,0.24,2164,1630,1.33,60.79%,62.95%,0.672688,2026-06-08
BRK.B,487,2026-06-12,4,Call,500.00,-2.67%,0.42,0.41,0.52,3372,2538,1.33,16.76%,19.31%,0.101384,2026-06-08
TSLA,408.95,2026-06-18,10,Call,435.00,-6.37%,5.3,5.45,5.45,5651,4235,1.33,47.51%,53.13%,0.258788,2026-06-08
AAPL,301.54,2026-06-12,4,Call,320.00,-6.12%,0.26,0.27,0.29,32363,24339,1.33,24.39%,35.49%,0.058093,2026-06-08
AAPL,301.54,2026-07-17,39,Put,310.00,+2.81%,13.15,13.46,13.75,5233,3959,1.32,24.39%,23.07%,-0.618958,2026-06-08
AAPL,301.54,2026-06-12,4,Call,300.00,+0.51%,5,5.15,5.2,5461,4132,1.32,24.39%,33.65%,0.568722,2026-06-08
SOFI,16.5,2026-06-12,4,Call,16.00,+3.03%,0.74,0.74,0.78,6697,5063,1.32,58.77%,68.33%,0.681387,2026-06-08
BABA,120.07,2026-06-18,10,Call,127.00,-5.77%,0.92,0.95,0.99,781,592,1.32,39.70%,40.86%,0.213472,2026-06-08
JOBY,9.7,2026-06-12,4,Call,10.50,-8.25%,0.09,0.11,0.12,815,619,1.32,78.22%,89.34%,0.212885,2026-06-08
TWLO,212.54,2026-08-21,74,Call,260.00,-22.33%,12.2,15.25,14.8,842,640,1.32,66.03%,74.16%,0.339375,2026-06-08
META,585.39,2026-06-10,2,Put,590.00,+0.79%,9,9.3,9.6,975,737,1.32,34.56%,39.21%,-0.599153,2026-06-08
